,_id,_keywords,generic_name_en,product_name,categories,categories_hierarchy,brands,quantity,ingredients_original_tags,ingredients_text_en,countries,stores,manufacturing_places,origin,origin_en,cocoa_100g,cocoa_unit,cocoa-minimum_100g,cocoa-minimum_unit,carbohydrates_100g,carbohydrates_unit,energy-kcal_100g,energy-kcal_unit,energy_100g,energy_unit,fat_100g,fat_unit,fiber_100g,fiber_unit,fruits-vegetables-nuts-estimate-from-ingredients_100g,nova-group_100g,nutrition-score-fr_100g,proteins_100g,proteins_unit,salt_100g,salt_unit,saturated-fat_100g,saturated-fat_unit,sodium_100g,sodium_unit,sugars_100g,sugars_unit,energy-kj_100g,energy-kj_unit
1235,8007640983863,"['and', 'barrita', 'belladieta', 'botana', 'chocolate', 'cocoa', 'comida', 'de', 'dietetico', 'dulce', 'enervit', 'gluten', 'it', 'negro', 'product', 'sin', 'snack', 'suplemento', 'sustitutivo']",,Sustitutivo de comida chocolate negro,"Botanas, Snacks dulces, Cacao y sus productos, Dulces, Barritas, Dulces de chocolate, Suplementos dietéticos, Barritas de chocolate","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:dietary-supplements', 'en:bars-covered-with-chocolate']","Belladieta, Enervit",,"['en:glucose-fructose-syrup', 'en:milk-chocolate', 'es:proteinas-aisladas-de-soja', 'en:soya', 'es:complejo-de-minerales', 'en:bulking-agent', 'es:aceite-de-girasol-cacao-magro', 'es:citrato-de-potasio-aromas-copos-de-avena', 'en:corn-flakes', 'en:emulsifier', 'es:complejo-de-vitaminas', 'en:acid', 'en:sugar', 'en:cocoa-butter', 'en:milk-powder', 'en:cocoa-paste', 'en:whey-powder', 'en:emulsifier', 'en:vanilla-extract', 'es:proteinas-aisladas-de-soja', 'es:cacao-en-polvo-alcalinizado', 'en:tapioca', 'en:acacia-fibre', 'en:e504i', 'en:e341', 'en:sodium-citrate', 'es:pirofosfato-ferico', 'es:gluconato-de-cinc-gluconato-de-manganeso', 'en:copper-gluconate', 'en:potassium-iodide', 'en:sodium-selenite', 'en:e1200', 'es:2-196', 'en:corn', 'en:sugar', 'en:salt', 'en:e322', 'en:e300', 'en:maltodextrin', 'en:menaquinone', 'en:d-alpha-tocopheryl-acetate', 'en:e375', 'en:e160ai', 'en:d-pantothenate-calcium', 'en:pyridoxine-hydrochloride', 'en:cyanocobalamin', 'en:cholecalciferol', 'en:thiamin-hydrochloride', 'en:e101', 'en:calcium-l-methylfolate', 'en:biotin', 'en:e330', 'en:e322']",,España,,,,,,,,,37.8,g,381.0,kcal,1594.0,kcal,12.0,g,7.6,g,0.0,4.0,,26.5,g,0.8,g,4.6,g,0.32,g,33.0,g,,
1236,4056489030034,"['and', 'carre', 'chocolate', 'cocoa', 'confectionerie', 'fairtrade', 'fin', 'flavor', 'hazelnut', 'it', 'kingsize', 'milk', 'natural', 'product', 'snack', 'sweet', 'with']",,Fin carré kingsize,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates, Chocolates with hazelnuts, Milk chocolates with hazelnuts","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolates', 'en:milk-chocolates', 'en:chocolates-with-hazelnuts', 'en:milk-chocolates-with-hazelnuts']",Fin Carré,300 g,"['en:sugar', 'en:palm-fat', 'en:cocoa-butter', 'en:skimmed-milk-powder', 'en:sweet-whey-powder', 'en:hazelnut', 'en:glucose-syrup', 'en:cocoa-paste', 'en:whole-milk-powder', 'en:butterfat', 'en:cream-powder', 'en:milk', 'en:emulsifier', 'en:e471', 'en:hazelnut', 'en:caramelised-sugar-syrup', 'en:lactose', 'en:natural-flavouring', 'en:highly-de-oiled-cocoa-powder', 'en:vanilla-extract', 'en:salt', 'en:e322']","sugar, palm fat, cocoa butter, skimmed milk powder, sweet whey powder, hazelnuts, glucose syrup, cocoa mass, whole milk powder, butterfat, cream powder, condensed milk, emulsifiers: lecithins (soy), mono - and diglycerides of fatty acids, hazelnut pulp, caramel sugar syrup, lactose, natural flavourings, highly de-oiled cocoa powder, vanilla extract, table salt,","Германия,България",Lidl,,,,,,,,52.0,g,559.0,kcal,2327.0,kJ,36.0,g,,,1.49100167410715,4.0,31.0,5.8,g,0.34,g,20.0,g,0.136,g,50.0,g,2327.0,kJ
1237,40881621,"['49', 'and', 'au', 'aux', 'bonbon', 'candie', 'certified', 'choc', 'choco', 'chocolat', 'chocolate', 'cocoa', 'confectionerie', 'de', 'et', 'farming', 'fourre', 'it', 'lait', 'mister', 'noisette', 'preparation', 'product', 'snack', 'sustainable', 'sweet', 'utz']",,Choco Bonbons,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons']",Mister Choc,200 g,"['en:sugar', 'en:skimmed-milk-powder', 'en:palm-oil', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:hazelnut', 'en:cocoa-paste', 'en:whey-powder', 'en:butterfat', 'en:emulsifier', 'en:glazing-agent', 'en:flavouring', 'en:e322', 'en:e904']","sugar, 13,8% skimmed milk powder, palm oil, cocoa butter, 8,7% whole milk powder, 5,9% hazelnuts, cocoa paste, whey powder, concentrated butter, emulsifier: lecithins, coating agent: shellac, aroma","Belgium,France, en:germany",,,,,,,,,52.4,g,547.0,kcal,2283.0,kJ,33.3,g,1.3,g,5.9,4.0,32.0,8.8,g,0.37,g,17.4,g,0.148,g,51.5,g,2283.0,kJ
1238,3700278405282,"['and', 'banania', 'breakfast', 'cacaotee', 'chocolate', 'cocoa', 'de', 'hazelnut', 'huile', 'instant-chocolate-powder', 'palme', 'pate', 'point', 'poudre', 'san', 'spread', 'sweet', 'tartiner', 'vert']",,Pâte à Tartiner Poudre Cacaotée,"Breakfasts, Spreads, Sweet spreads, fr:Pâtes à tartiner, Hazelnut spreads, Chocolate spreads, Cocoa and hazelnuts spreads, en:instant-chocolate-powders","['en:beverages-and-beverages-preparations', 'en:breakfasts', 'en:spreads', 'en:cocoa-and-its-products', 'en:sweet-spreads', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'fr:pates-a-tartiner', 'en:hazelnut-spreads', 'en:chocolate-spreads', 'en:cocoa-and-hazelnuts-spreads', 'en:instant-chocolate-powders']",Banania,750g,"['en:sugar', 'en:sunflower-oil', 'en:lactose', 'en:skimmed-milk-powder', 'en:cocoa-butter', 'en:fat-reduced-cocoa-powder', 'en:banana', 'en:cereal-flakes', 'en:inulin', 'en:emulsifier', 'en:flavouring', 'en:honey', 'en:salt', 'en:wheat-flour', 'en:barley', 'en:wheat-malt', 'en:sunflower-lecithin']","sugar, sunflower oil, lactose, skimmed milk powder, cocoa butter, lean cocoa powder 4.7%, dehydrated banana flakes 3%, cereal flakes (wheat, barley, malted wheat flour) 3%, inulin, emulsifier: sunflower lecithin, flavourings, honey 0.07%, salt,",France,"Leclerc,Cora,Match,Auchan",Allemagne,,,,,,,56.0,g,547.0,kcal,2225.0,kJ,33.0,g,4.2,g,3.0,4.0,,4.5,g,0.13,g,6.4,g,0.052,g,53.0,g,2225.0,kJ
1239,4316268590129,"['fsc', 'schokoliebe', 'goldener', 'mix', 'swis', 'snack', 'sustainable', '81', 'edition', 'than', 'edel-zartbitter', 'bar', 'it', 'prei', 'dlg', 'chocolate', 'edel-zartbitterschokolade', 'with', 'schokolade', 'product', 'sweet', 'more', '2020', 'certified', 'and', 'schweizer', 'mindesten', 'dark', 'utz', 'kakao', '70', 'farming', 'cocoa']",,Schweizer Edel-Zartbitterschokolade,"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Schokoladen, Bitterschokoladen, en:Dark chocolate bar with more than 70% cocoa, Schweizer Schokoladen","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa', 'en:swiss-chocolates']","Schokoliebe, Schokoliebe Edition",100 g,"['en:cocoa-paste', 'en:cocoa-butter', 'en:sugar', 'en:fat-reduced-cocoa-powder', 'en:natural-vanilla-flavouring']",,Germany,Netto Marken-Discount,,,,81.0,g,,,24.7,g,604.0,kcal,2502.0,kJ,49.7,g,12.3,g,0.0,4.0,16.0,8.4,g,0.02,g,30.1,g,0.008,g,16.7,g,2502.0,kJ
1240,8717677338054,"['and', 'belgien', 'caramel', 'chocolate', 'chocolonely', 'cocoa', 'fairer', 'fairtrade', 'grüner', 'handel', 'hergestellt', 'in', 'international', 'it', 'milk', 'product', 'punkt', 'salted', 'salted-milk-chocolate', 'snack', 'sweet', 'tony', 'with']",,Chocolonely Salted Caramel,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Caramel chocolates, Milk chocolate with caramel, en:salted-milk-chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:salted-chocolates', 'en:salted-milk-chocolates', 'en:caramel-chocolates', 'en:milk-chocolate-with-caramel']",Tony's Chocolonely,180 g,"['en:sugar', 'en:whole-milk-powder', 'en:cocoa-butter', 'en:cocoa-paste', 'en:e150', 'en:sea-salt', 'en:emulsifier', 'en:sugar', 'en:glucose-syrup', 'en:butter', 'en:cream', 'en:e322']",,"Austria,Germany,Lithuania","Rewe,Maxima",,,,32.0,g,,,54.0,g,537.0,kcal,2247.0,kJ,32.0,g,,,0.0,4.0,33.0,6.9,g,0.69,g,19.0,g,0.276,g,51.0,g,2247.0,kJ
1241,4061458021647,"['agricultural', 'aldi', 'alliance', 'almond', 'and', 'certified', 'choceur', 'chocolate', 'cocoa', 'dlg', 'edel-sahneschokolade', 'farming', 'ganzen', 'german', 'grade', 'it', 'jährlich', 'mandel', 'mandeln', 'milk', 'mit', 'nutriscore', 'pefc', 'product', 'prämiert', 'rahm', 'rainforest', 'snack', 'society', 'sustainable', 'sweet', 'utz', 'wiha', 'with']",,Rahm Mandel,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Milk chocolates,Chocolates with almonds,Milk chocolates with almonds","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:chocolates-with-almonds', 'en:milk-chocolates-with-almonds']","Aldi,Choceur,Wiha",200 g,"['en:sugar', 'en:almond', 'en:cocoa-butter', 'en:cream', 'en:cocoa-paste', 'en:whole-milk-powder', 'en:skimmed-milk-powder', 'en:lactose', 'en:emulsifier', 'en:vanilla-extract', 'en:e322']",,Germany,"Aldi Süd,Aldi Nord",,,,32.0,g,,,39.0,g,581.0,kcal,2418.0,kJ,40.0,g,5.3,g,23.0,4.0,25.0,12.0,g,0.17,g,17.0,g,0.068,g,39.0,g,2418.0,kJ
1242,7310040027565,"['biscuit', 'certified', 'chocolate', 'cloetta', 'cocoa', 'farming', 'fyllda', 'kakor', 'kex', 'kexchoklad', 'minibit', 'mjölkchoklad', 'och', 'oil', 'on', 'palm', 'roundtable', 'rån', 'snack', 'stuffed', 'sustainable', 'söta', 'tårtor', 'utz', 'wafer']",Filled wafers in milk chocolate,Cloetta Kexchoklad Minibit,"Snacks, Söta snacks, Kakor och tårtor, Kex, en:Chocolate biscuits, en:Wafers, en:Stuffed wafers, en:Chocolate stuffed wafers","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:wafers', 'en:stuffed-wafers', 'en:chocolate-stuffed-wafers']",Cloetta,13 g,"['en:sugar', 'en:wheat-flour', 'en:vegetable-fat', 'sv:oljor', 'en:skimmed-milk-powder', 'en:whey-powder', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:cocoa-paste', 'en:fat-reduced-cocoa-powder', 'en:emulsifier', 'en:salt', 'en:baking-powder', 'en:flavouring', 'en:palm', 'en:shea-butter', 'en:coconut', 'en:soya-lecithin', 'en:e500ii', 'en:vanillin']",,Sverige,,,,,,,,,62.0,g,496.0,kcal,2080.0,kcal,24.0,g,,,1.45089285714286,4.0,30.0,9.6,g,0.43,g,17.0,g,0.172,g,43.0,g,,
1243,5000159528399,"['and', 'bar', 'butter', 'candie', 'chocolate', 'cocoa', 'confectionerie', 'covered', 'dark', 'gluten', 'it', 'kind', 'no', 'peanut', 'product', 'snack', 'sweet', 'with']",,Peanut butter dark chocolate,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:bars-covered-with-chocolate']",Kind,1 x 40g,"['en:peanut', 'en:dark-chocolate-coating', 'en:alucose-syrup', 'en:honey', 'en:almond', 'en:protein-crisps', 'en:peanut-paste', 'en:cocoa-paste', 'en:fructooligosaccharide', 'en:emulsifier', 'en:sugar', 'en:cocoa-paste', 'en:cocoa-butter', 'en:fat-reduced-cocoa-powder', 'en:emulsifier', 'en:natural-flavouring', 'en:soy-protein-isolate', 'en:tapioca', 'en:salt', 'en:soya-lecithin', 'en:soya-lecithin']","Peanuts, dark chocolate coating (sugar, cocoa mass, cocoa butter, fat-reduced cocoa powder, emulsifier soya lecithin, natural flavouring), alucose syrup, honey, almonds, protein crisps (soya protein isolate, tapioca starch, salt), peanut butter, cocoa mass, fructo-oligosaccharide, emulsifier soya lecithin. (May contain: milk, other nuts).",United Kingdom,,,,,,,,,32.5,g,530.0,kcal,2220.0,kcal,35.0,g,20.0,g,58.515625,4.0,13.0,18.2,g,0.55,g,18.8,g,0.22,g,0.0,g,,
1244,8003340091471,"['and', 'bonbon', 'candie', 'chocolate', 'cocoa', 'confectionerie', 'dot', 'farming', 'green', 'indicated', 'it', 'lindt', 'not', 'product', 'program', 'snack', 'sprungli', 'sweet', 'truffle']",Chocolate truffles,,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bonbons,Chocolate truffles","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:chocolate-truffles']","Lindt, Lindt & Sprüngli",337 g,"['en:sugar', 'en:vegetable-fat', 'en:cocoa-butter', 'en:cocoa-paste', 'en:whole-milk-powder', 'en:lactose', 'en:skimmed-milk-powder', 'en:butterfat', 'en:hazelnut', 'en:emulsifier', 'en:barley-malt-extract', 'en:flavouring', 'en:vanilla-pod', 'en:milk-chocolate', 'en:milk-solids', 'en:coconut', 'en:palm-kernel-oil', 'en:soya-lecithin', 'en:cocoa-solids', 'en:extra-dark-chocolate-contains-cocoa-solids']","Sugar, vegetable fat (coconut, palm kernel), cocoa butter, cocoa mass, whole _milk_ powder, _lactose_, skimmed _milk_ powder, anhydrous _milk_ fat, _hazelnuts_, emulsifier (_soya_ lecithin), _barley_ malt extract, flavourings, vanilla beans. Milk chocolate contains: Cocoa solids: 32% minimum. Milk solids: 21% minimum. Extra dark chocolate contains cocoa solids: 60% minimum.","France, Ireland, en:united-kingdom",Lidl,"Lindt & Sprüngli Spa,Induno Olona,Varese,Italy,21056",,Not indicated.,,,,,41.0,g,631.0,kcal,2618.0,kJ,49.0,g,,,12.6953125,4.0,28.0,4.8,g,0.14,g,35.0,g,0.056,g,39.0,g,2618.0,kJ
1245,4088600274324,"['aldi', 'alliance', 'and', 'certified', 'choceur', 'chocolate', 'chocolate-bar-with-nut', 'cocoa', 'farming', 'hazelnut', 'hazlenut', 'it', 'milk', 'pefc', 'product', 'rainforest', 'snack', 'sustainable', 'sweet', 'utz', 'with']",,,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Chocolates with hazelnuts, Milk chocolates with hazelnuts, Chocolate-bar-with-nuts","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:chocolates-with-hazelnuts', 'en:milk-chocolates-with-hazelnuts', 'en:Chocolate-bar-with-nuts']",Aldi Choceur Milk Hazlenut,100g,"['en:sugar', 'en:hazelnut', 'en:whole-milk-powder', 'en:cocoa-butter', 'en:cocoa-paste', 'en:buttermilk', 'en:lactose', 'en:emulsifier', 'en:vanilla-extract', 'en:www', 'en:ra', 'en:org-milk-chocolate-contains-cocoa-solids', 'en:milk-solids', 'en:e322']","sugar, hazelnuts (27%), whole milk powder, cocoa butter°, cocoa massº, buttermilk powder, lactose (milk), emulsifier: lecithins (soya), vanilla extract, rainforest alliance certified, www,ra,org milk chocolate contains cocoa solids 32% minimum, milk solids 20%",en:gb,Aldi,,,,,,,,44.9,g,578.0,kcal,2404.0,kJ,38.4,g,6.1,g,27.0,4.0,27.0,10.1,g,0.15,g,15.6,g,0.06,g,44.9,g,2404.0,kJ
1246,7612100015575,"['ag', 'and', 'beverage', 'breakfast', 'certified', 'chocolate', 'chocolate-powder', 'cocoa', 'farming', 'instant', 'instant-chocolate-powder', 'it', 'ovaltine', 'powder', 'product', 'sustainable', 'utz', 'wander']",,Ovaltine,"Beverages, Breakfasts, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:breakfasts', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:instant-chocolate-powders']",Wander AG,300 g,"['en:whey-permeate-powder', 'en:barley-malt-extract', 'en:condensed-milk-permeate', 'en:sugar', 'en:glucose-syrup', 'en:fat-reduced-cocoa-powder', 'en:vegetable-oil', 'en:minerals', 'en:skimmed-milk-powder', 'en:salt', 'en:thickener', 'en:stabiliser', 'en:vitamins', 'en:vitamin-a', 'en:vitamin-e', 'en:vitamin-c', 'en:thiamin', 'en:e101', 'en:e375', 'en:vitamin-b6', 'en:folic-acid', 'en:vitamin-b12', 'en:biotin', 'en:pantothenic-acid', 'en:milk-proteins', 'en:sweetener', 'en:emulsifier', 'en:anti-caking-agent', 'en:flavouring', 'en:coconut-oil', 'en:rapeseed-oil', 'en:e170i', 'en:e504i', 'en:ferric-diphosphate', 'en:zinc-sulfate', 'en:e415', 'en:e340', 'en:e452', 'en:e950', 'en:e471', 'en:e472', 'en:e551', 'en:vanillin']","MILK permeate powder, BARLEY malt extract (22 %), condensed MILK permeate, sugar, glucose syrup, fat-reduced cocoa powder (7.5 %), vegetable oils (coconut, rapeseed), minerals (calcium carbonate, magnesium carbonate, ferric pyrophosphate, zinc sulphate), skimmed MILK powder, salt, thickener (E415), stabilisers (E340, E452), vitamins (A, E, C, thiamin, riboflavin, niacin, B6, folic acid, B12, biotin, pantothenic acid, MILK proteins, sweetener (acesulfame K), emulsifiers (E471, E472), anti-caking agent (E551), flavouring: vanillin.
For allergens, see ingredients in BOLD.",United Kingdom,Morrisons,Switzerland,,,,,,,75.0,g,376.0,kcal,1573.0,kcal,5.5,g,,,0.0,4.0,,5.0,g,1.5,g,4.6,g,0.6,g,58.0,g,,
1247,7622210999535,"['and', 'chocolat', 'chocolate', 'cocoa', 'extra', 'it', 'milk', 'milka', 'product', 'snack', 'sweet']",,Milka extra chocolat,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Milk chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates']",Milka,,['ro:milka-cu-100-ciocolata-alpine-100-milk-lapte-chocolate-alpin-extra-cacao-extra-cocoa-naw-mi-3'],milka with 100% chocolate alpine 100% milk chocolate alpine extra cocoa extra cocoa naw mi 3,Algeria,,,,,,,,,46.0,g,551.0,kcal,2305.0,kcal,36.0,g,,,0.0,,29.0,7.6,g,0.24,g,22.0,g,0.096,g,43.0,g,,
1248,8006070072512,"['86', 'and', 'butter', 'chocolate', 'cioccolato', 'cocoa', 'dark', 'dot', 'fair', 'fondente', 'gluten', 'gmo', 'green', 'halal', 'icam', 'in', 'it', 'italy', 'kosher', 'made', 'no', 'peru', 'product', 'pure', 'snack', 'sweet', 'trade', 'vanini', 'vegan', 'veganok', 'vegetarian']",,Cioccolato fondente 86%,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']","ICAM, Vanini",100 g,"['en:cocoa-paste', 'en:cocoa-butter', 'en:fat-reduced-cocoa-powder', 'en:sugar', 'en:vanilla-extract', 'en:cashew-nuts', 'en:pistachio-nuts', 'it:prodotta-in-italia-con-cacao-proveniente']",,"Italy,United Kingdom",,,,,,,,,24.0,g,607.0,kcal,2540.0,kcal,49.0,g,13.0,g,2.67857142857144,3.0,15.0,11.0,g,0.05,g,29.0,g,0.02,g,14.0,g,,
1249,4056489318767,"['and', 'beverage', 'butter', 'cacao', 'chocolate', 'chocolate-powder', 'cocoa', 'fat', 'food', 'instant', 'instant-chocolate-powder', 'it', 'lidl', 'plant-based', 'powder', 'product', 'punto-verde', 'sin-gluten', 'vegetable']",,Cacao,"Plant-based foods and beverages, Beverages, Plant-based foods, Fats, Cocoa and its products, Vegetable fats, Cocoa and chocolate powders, Instant beverages, Cocoa powders, Chocolate-powders, Cocoa butter, en:instant-chocolate-powders","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:fats', 'en:cocoa-and-its-products', 'en:vegetable-fats', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:cocoa-powders', 'en:cocoa-butter', 'en:instant-chocolate-powders']",Lidl,1 kg,"['en:sugar', 'en:fat-reduced-cocoa-powder', 'en:rice-flour', 'en:malt-extract', 'en:barley', 'en:anti-caking-agent', 'en:e341', 'en:flavouring', 'en:salt', 'en:emulsifier', 'en:e322']",,es:en:es,,,,,,,,,76.5,g,373.0,kcal,1561.0,kcal,2.8,g,,,0.0,4.0,,6.4,g,0.0,g,1.7,g,0.0,g,66.6,g,,
1250,5900910000037,"['and', 'beverage', 'chemical', 'chocolate', 'chocolatta', 'cocoa', 'element', 'fortified', 'hot', 'instant', 'lafesta', 'or', 'ready-to-drink', 'reconstituted', 'semi-skimm', 'standard', 'sugar', 'vitamin', 'with']",,Hot Chocolatta,"Instant beverages,Instant cocoa or chocolate beverage with sugar fortified with vitamins and chemical elements ready-to-drink (reconstituted with standard semi-skimm","['en:beverages-and-beverages-preparations', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:cocoa-powders', 'en:instant-cocoa-or-chocolate-beverage-with-sugar-fortified-with-vitamins-and-chemical-elements-ready-to-drink-reconstituted-with-standard-semi-skimm']",LaFesta,250 g,"['hu:apă-fierbinte', 'hu:sau-lapte-şi-se-amesteca-15-cu-continut-redus-de-grăsime', 'hu:zer-praf', 'hu:sirop-de-glucoză', 'hu:grăsime-vegetală-total-hidrogenată-de-cocos', 'hu:lapte-praf-degresat', 'hu:sare', 'hu:agent-de-îngroşare', 'hu:carboximetilceluloză', 'hu:de-sodiu', 'hu:arome', 'hu:emulsifiant', 'hu:stabilizator', 'hu:nu-clocotită', 'hu:unt-de-cacao', 'hu:lecitina', 'hu:fosfati-de-potasiu']",,Hungary,,,,,,,,,77.0,g,408.0,kcal,1707.0,kcal,7.5,g,,,0.0,,,5.5,g,0.79,g,6.8,g,0.316,g,66.0,g,,
1251,3564706632486,"['and', 'beverage', 'cacaote', 'chocolate', 'chocolate-powder', 'cocoa', 'instant', 'instant-chocolate-powder', 'it', 'marque', 'morning', 'powder', 'product', 'repere', 'triman']",,Morning Cacaoté,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:instant-chocolate-powders']",Marque Repère,800g,"['en:sugar', 'en:fat-reduced-cocoa-powder', 'en:emulsifier', 'en:salt', 'en:vitamins', 'en:thiamin', 'en:thiamin', 'en:e101', 'en:e101', 'en:vitamin-b6', 'en:e375', 'en:e375', 'en:folic-acid', 'en:folic-acid', 'en:pantothenic-acid', 'en:pantothenic-acid', 'en:vitamin-b12', 'en:natural-vanilla-flavouring', 'fr:produit-destine', 'fr:compte-tenu-d-une-alimentation-normale', 'fr:a-repondre-aux-besoins-d-un-effort-musculaire-immediat-effectue-notamment-lors-d-une-competition-et-dans-des-conditions-d-environnement-speciales', 'en:e322', 'en:soya-lecithin']",,en:fr,Leclerc Marly (57),,,,,,,,85.0,g,395.0,kcal,1653.0,kcal,2.3,g,6.3,g,0.0,4.0,,5.4,g,0.15,g,1.4,g,0.06,g,78.0,g,,
